index,brand_name,model,price,rating,processor,processor_brand,iter,ram,threads_num,core_num,ram_num,memory_type,memory_size,gpu_brand,gpu_type,os,display_size,resolutioin_height,resolutioin_width,Touch_Screen,warrenty
595,Lenovo,Lenovo LOQ 2024 ‎15AHP9 83DX0006IN Gaming Laptop (AMD Ryzen 7 8845HS/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),90190,4.35,8th Gen AMD Ryzen 7 8845HS,AMD,Ryzen 7,16 GB DDR5 RAM,16.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
596,Lenovo,Lenovo LOQ 2024 ‎15AHP9 83DX000MIN Gaming Laptop (AMD Ryzen 7 8845HS/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),115490,4.65,8th Gen AMD Ryzen 7 8845HS,AMD,Ryzen 7,16 GB DDR5 RAM,16.0,8.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
597,HP,HP Victus 15-fa1312TX Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB RTX 2050),58990,4.05,12th Gen Intel Core i5 12450H,Intel,Core i5,8 GB DDR4 RAM,12.0,8.0,8,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
598,Lenovo,Lenovo IdeaPad Flex 5 14ALC7 82R900FYIN Laptop (AMD Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win11 Home),63990,4.15,5th Gen AMD Ryzen 7 5700U,AMD,Ryzen 7,16 GB DDR4 RAM,16.0,8.0,16,SSD,512,AMD,Integrated,Windows 11,14,1920,1200,True,1
599,Asus,Asus Vivobook S 15 OLED 2024 S5506MA-MA752WS Laptop (Intel Core Ultra 7 155H/ 16GB/ 1TB SSD/ Win11),96990,4.45,Intel Core Ultra 7 Series 1 155H,Intel,Core Ultra 7,16 GB LPDDR5X RAM,22.0,16.0,16,SSD,1000,Intel,Integrated,Windows 11,15.6,2880,1620,False,1
600,MSI,MSI Modern 15 B12MO-815IN Laptop (12th Gen Core i7/ 16GB/1TB SSD/ Win11 Home),52990,4.7,12th Gen Intel Core i7 1255U,Intel,Core i7,16 GB DDR4 RAM,12.0,10.0,16,SSD,1000,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
601,Asus,Asus Vivobook S 15 OLED 2024 S5506MA-MA552WS Laptop (Intel Core Ultra 5 125H/ 16GB/ 1TB SSD/ Win11),91990,4.45,Intel Core Ultra 5 125H,Intel,Core Ultra 5,16 GB LPDDR5X RAM,18.0,14.0,16,SSD,1000,Intel,Integrated,Windows 11,15.6,2880,1620,False,1
602,MSI,MSI Prestige 14 AI Studio C1UDXG-030IN Laptop (Intel Core Ultra 7 155H/ 32GB/ 1TB SSD/ Win11 Home/ 6 GB Graphics),114990,4.75,Intel Core Ultra 7 155H,Intel,Core Ultra 7,32 GB DDR5 RAM,22.0,16.0,32,SSD,1000,NVIDIA,Dedicated,Windows 11,14,1920,1200,False,2
603,MSI,MSI Prestige 14 AI Evo C1MG-050IN Laptop (Intel Core Ultra 5 125H/ 16GB/ 1TB SSD/ Win11 Home),82990,4.35,1st Gen Intel Core Ultra 5 125H,Intel,Core Ultra 5,16 GB DDR5 RAM,18.0,14.0,16,SSD,1000,Intel,Integrated,Windows 11,14,1920,1200,False,2
604,MSI,MSI Modern 15 B12MO-816IN Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),49990,4.4,12th Gen Intel Core i7 1255U,Intel,Core i7,16 GB DDR4 RAM,12.0,10.0,16,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
605,Microsoft,Microsoft Surface Pro 11 2024 Laptop (Snapdragon X Plus/ 16GB/ 256GB SSD/ Win11),113990,4.4,Qualcomm Snapdragon X Plus,Qualcomm,Snapdragon,16 GB LPDDR5x RAM,,10.0,16,SSD,256,Qualcomm,Integrated,Windows 11,13,2880,1920,True,1
606,Microsoft,Microsoft Surface Laptop 7 (Snapdragon X Elite/ 16GB/ 512GB SSD/ Win11),150990,4.5,Qualcomm Snapdragon X Elite,Qualcomm,Snapdragon,16 GB ‎LPDDR5x RAM,,,16,SSD,512,Qualcomm,Integrated,Windows 11,13.8,2304,1536,True,1
607,Microsoft,Microsoft Surface Pro 11 Laptop (Snapdragon X Elite/ 16GB/ 512GB SSD/ Win11),161990,4.65,Qualcomm Snapdragon X Elite,Qualcomm,Snapdragon,16 GB LPDDR5x RAM,,12.0,16,SSD,512,Qualcomm,Integrated,Windows 11,13,2880,1920,True,1
608,Lenovo,Lenovo Yoga 7 14ARP8 82YM0075IN Laptop (AMD Ryzen 7 7735U/ 16GB/ 1TB SSD/ Win11 Home),94890,4.1,7th Gen AMD Ryzen 7 7735U,AMD,Ryzen 7,16 GB DDR5 RAM,16.0,8.0,16,SSD,1000,AMD,Integrated,Windows 11,14,1920,1200,True,1
609,Lenovo,Lenovo LOQ 83GS000PIN Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB RTX3050 Graph),70990,4.0,12th Gen Intel Core i5 12450HX,Intel,Core i5,16 GB DDR5 RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
610,HP,HP ZBook Power G10 8L147PA Laptop (13th Gen Core i9/ 32 GB/ 1TB SSD/ Win11/ 8GB Graphics),284990,4.1,13th Gen Intel Core i9 13900H,Intel,Core i9,32 GB DDR5 RAM,20.0,14.0,32,SSD,1000,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
611,Dell,Dell Inspiron 3535 Laptop (AMD Ryzen R7 5700U/ 16GB/ 512GB SSD/ Win11),47990,4.15,5th Gen AMD Ryzen 7 5700U,AMD,Ryzen 7,16 GB DDR4 RAM,16.0,8.0,16,SSD,512,AMD,Integrated,Windows 11,15.6,1920,1080,False,1
612,Lenovo,Lenovo IdeaPad Flex 5 14ALC7 82R9005JIN Laptop (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11 Home),58190,4.4,5th Gen AMD Ryzen 5 5500U,AMD,Ryzen 5,16 GB LPDDR4X RAM,12.0,8.0,16,SSD,512,AMD,Integrated,Windows 11,14,1920,1200,True,1
613,HP,HP Victus 15-FA1279TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB RTX4050),78490,4.0,13th Gen Intel Core i5 13420H,Intel,Core i5,16 GB DDR4 RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
614,Acer,Acer Aspire ‎AL15G- 52 Gaming Laptop (12th Gen Core i5-12450H / 8GB/ 512GB SSD/ Win11/ 4GB RTX 2050),52990,4.75,12th Gen Intel Core i5 12450H,Intel,Core i5,8 GB DDR4 RAM,12.0,8.0,8,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
615,HP,HP Omen 16-wf0148TX Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),136600,4.0,13th Gen Intel Core i9 13900HX,Intel,Core i9,16 GB DDR5 RAM,32.0,24.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,16.1,2560,1440,False,1
616,Lenovo,Lenovo Legion 7 16IRX9 83FD000YIN Gaming Laptop (14th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB RTX 4060 Graph),176990,4.6,14th Gen Intel Core i9 14900HX,Intel,Core i9,16 GB DDR5 RAM,32.0,24.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,16,3200,2000,False,1
617,Acer,Acer ‎AL15G- 52 2024 Gaming Laptop (12th Gen Core i5-12450H/ 16GB/ 512GB SSD/ Win11/ 4GB RTX 2050),53999,4.15,12th Gen Intel Core i5 12450H,Intel,Core i5,16 GB DDR4 RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
618,HP,HP Pavilion Plus ‎16-ab0016TX Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win 11/ 6GB RTX3050 Graphics),105990,4.25,13th Gen Intel Core i7 13700H,Intel,Core i7,16 GB LPDDR5x RAM,20.0,14.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,16,2560,1600,False,1
619,Lenovo,Lenovo Legion Pro 7 16IRX9H 83DE001HIN Gaming Laptop (14th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 12GB RTX4080),270190,4.55,14th Gen Intel Core i9 14900HX,Intel,Core i9,32 GB DDR5 RAM,32.0,24.0,32,SSD,1000,NVIDIA,Dedicated,Windows 11,16,2560,1600,False,1
620,MSI,MSI Thin 15 B12UCX-1695IN Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB RTX 2050 Graph),51990,4.0,12th Gen Intel Core i5 12450H,Intel,Core i5,16 GB DDR4 RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,2
621,MSI,MSI Thin 15 B13UC-1804IN Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 4GB RTX3050 Graph),71490,4.1,13th Gen Intel Core i7 13620H,Intel,Core i7,16 GB DDR4 RAM,16.0,10.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,2
622,MSI,MSI Thin 15 B13VE-1802IN Gaming Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home/ 6GB RTX4050 Graph),76990,4.4,13th Gen Intel Core i5 13420H,Intel,Core i5,16 GB DDR4 RAM,12.0,8.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,2
623,MSI,MSI Thin 15 B13UC-1805IN Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB  RTX 3050 Graph),61990,4.45,13th Gen Intel Core i5 13420H,Intel,Core i5,16 GB DDR4 RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,2
624,Dell,Dell Inspiron 5330 2024 Laptop (Intel Core Ultra 5 125H/ 16GB/ 512GB SSD/ Win11),86789,4.65,Intel Core Ultra 5 Series 1 125H,Intel,Core Ultra 5,16 GB LPDDR5x RAM,18.0,14.0,16,SSD,512,Intel,Integrated,Windows 11,13.3,2560,1600,False,1
625,Dell,Dell 14 Vostro 3420 Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),49619,4.0,12th Gen Intel Core i5 1235U,Intel,Core i5,8 GB DDR4 RAM,12.0,10.0,8,SSD,512,Intel,Integrated,Windows 11,14,1920,1080,False,1
626,HP,HP Victus 15-fa0444TX Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB RTX 3050),66849,4.7,12th Gen Intel Core i5 12450H,Intel,Core i5,16 GB DDR4 RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
627,Dell,Dell Inspiron 5330 Laptop (Intel Core Ultra 7 155H/ 16GB/ 1TB SSD/ Win11),99900,4.3,Intel Core Ultra 7 Series 1 155H,Intel,Core Ultra 7,16 GB LPDDR5x RAM,22.0,16.0,16,SSD,1000,Intel,Integrated,Windows 11,13.3,2560,1600,False,1
628,HP,HP 15-fd0187TU Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),50290,4.2,13th Gen Intel Core i5 1335U,Intel,Core i5,8 GB  RAM,12.0,10.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
629,HP,HP Victus 15-fa1327TX Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB RTX3050 Graph),73490,4.4,13th Gen Intel Core i5 13420H,Intel,Core i5,16 GB DDR4 RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
630,HP,HP Omen 16-wd0012TX Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),112000,4.7,13th Gen Intel Core i7 13620H,Intel,Core i7,16 GB DDR5 RAM,16.0,10.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,16.1,1920,1080,False,1
631,HP,HP Victus 15-fa1226TX Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB RTX 2050),55890,4.15,12th Gen Intel Core i5 12450H,Intel,Core i5,8 GB DDR4 RAM,12.0,8.0,8,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
632,HP,HP Omen 16-xf0100AX Gaming Laptop (AMD Ryzen 9 7940HS/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),139990,4.4,7th Gen AMD Ryzen 9 7940HS,AMD,Ryzen 9,16 GB DDR5 RAM,16.0,8.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,16,1920,1080,False,1
633,Asus,Asus ROG Zephyrus G16 GU605MI-QP253WS Gaming Laptop ( Intel Core Ultra 9 185H/ 32GB/ 1TB SSD/ Win11 Home/ 8GB Graph),209990,4.5,Intel Core Ultra 9 Series 1 185H,Intel,Core Ultra 9,32 GB LPDDR5X RAM,22.0,16.0,32,SSD,1000,NVIDIA,Dedicated,Windows 11,16,2560,1600,False,1
634,Asus,Asus ROG Strix G16 2023 G614JIR-N4062WS Gaming Laptop (14th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),199000,4.75,14th Gen Intel Core i9 14900HX,Intel,Core i9,16 GB DDR5 RAM,32.0,24.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,16,2560,1600,False,1
635,HP,HP 15-fd0186TU Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),38995,4.1,13th Gen Intel Core i3 1315U,Intel,Core i3,8 GB DDR4 RAM,8.0,8.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
636,Asus,Asus TUF Gaming A15 2024  FA507UI-LP066WS Gaming Laptop (AMD Ryzen 9 8945H/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),142990,4.55,9th Gen AMD Ryzen 9 8945H,AMD,Ryzen 9,16 GB DDR5 RAM,16.0,8.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
637,Acer,Acer Nitro V ANV15-41 Gaming Laptop (AMD Ryzen 5 7535HS/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),62990,4.1,7th Gen AMD Ryzen 5 7535HS,AMD,Ryzen 5,16 GB DDR5 RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
638,HP,HP Pavilion 15-eh3036AU Laptop (AMD Ryzen 5 7530U/ 8GB/ 512GB SSD/ Win11 Home),44490,4.05,7th Gen AMD Ryzen 5 7530U,AMD,Ryzen 5,8 GB DDR4 RAM,12.0,8.0,8,SSD,512,AMD,Integrated,Windows 11,15.6,1920,1080,False,1
639,Acer,Acer Aspire Lite AL15-52 Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11),49990,4.45,12th Gen Intel Core i7 1255U,Intel,Core i7,16 GB DDR4 RAM,12.0,10.0,16,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
640,Lenovo,Lenovo LOQ 15IAX9 83GS008VIN Gaming Laptop (12th Gen Core i5/ 12GB/ 512GB SSD/ Win11/ 4GB Graph),57890,4.45,12th Gen Intel Core i5 12450HX,Intel,Core i5,12 GB DDR5 RAM,12.0,8.0,12,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
641,HP,HP Victus 15-fa1307TX Gaming Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home/ RTX 2050),66999,4.75,13th Gen Intel Core i5 13420H,Intel,Core i5,16 GB DDR4 RAM,12.0,8.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
642,HP,HP Pavilion 16-af0028TU Laptop (Intel Core Ultra 7 155U/ 16GB/ 512GB SSD/ Win11),84990,4.25,Intel Core Ultra 7 155U,Intel,Core Ultra 7,16 GB LPDDR5x RAM,14.0,12.0,16,SSD,512,Intel,Integrated,Windows 11,16,1920,1200,False,1
643,HP,HP 15-fd1096TU Laptop (Intel Core 5 120U/ 8GB/ 512GB SSD/ Win11),63990,4.45,Intel Core 5 Processor Series 1 120U,Intel,Other,8 GB DDR4 RAM,12.0,10.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
644,HP,HP Victus 15-fa1317TX Gaming Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home/ RTX 4050),82490,4.75,13th Gen Intel Core i5 13420H,Intel,Core i5,16 GB DDR4 RAM,12.0,8.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
645,HP,HP Pavilion 16-af0015TU Laptop (Intel Core Ultra 5 125U/ 16GB/ 512GB SSD/ Win11),65990,4.1,Intel Core Ultra 5 Processor 125U,Intel,Core Ultra 5,16 GB LPDDR5 RAM,14.0,12.0,16,SSD,512,Intel,Integrated,Windows 11,16,1920,1200,False,1
646,Acer,Acer Predator Helios Neo 16 ‎PHN16-72 NH.QNPSI.003 Gaming Laptop (14th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),119999,4.5,14th Gen Intel Core i7 14700HX,Intel,Core i7,16 GB DDR5 RAM,28.0,20.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,16,1920,1200,False,1
647,Asus,Asus Vivobook 16 X1605ZAC-MB742WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),65990,4.15,12th Gen Intel Core i7 12700H,Intel,Core i7,16 GB DDR4 RAM,20.0,14.0,16,SSD,512,Intel,Integrated,Windows 11,16,1920,1200,False,1
648,MSI,MSI Creator Z17 HX Studio A14VGT-262IN Creator Laptop (14th Gen Core i7/ 32GB/ 2TB SSD/ Win11/ 8GB Graph),274990,4.75,14th Gen Intel Core i7 14700HX,Intel,Core i7,32 GB DDR5 RAM,28.0,20.0,32,SSD,2000,NVIDIA,Dedicated,Windows 11,17,2560,1600,True,2
649,Lenovo,Lenovo Legion 5 83DG009DIN Laptop (14th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),169990,4.6,14th Gen Intel Core i7 14650HX,Intel,Core i7,16 GB DDR5 RAM,24.0,16.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,16,2560,1600,False,1
650,Lenovo,Lenovo LOQ 15IAX9 83GS003UIN Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),70990,4.35,12th Gen Intel Core i5 12450HX,Intel,Core i5,16 GB DDR5 RAM,12.0,8.0,16,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
651,MSI,MSI Creator Z17 HX Studio A14VGT-261IN Creator Laptop (14th Gen Core i9/ 64GB/ 2TB SSD/ Win11/ 8GB Graph),289990,4.6,14th Gen Intel Core i9 14900HX,Intel,Core i9,64 GB DDR5 RAM,32.0,24.0,64,SSD,2000,NVIDIA,Dedicated,Windows 11,17,2560,1600,True,2
652,MSI,MSI Pulse 17 AI C1VGKG-031IN Gaming Laptop (Intel Core Ultra 7 155H/ 16GB/ 1TB SSD/ Win11/ 8GB RTX4070 Graph),156989,4.05,Intel Core Ultra 7 155H,Intel,Core Ultra 7,16 GB DDR5 RAM,22.0,16.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,17,2560,1600,False,2
653,MSI,MSI Pulse 17 AI C1VGKG-030IN Gaming Laptop (Intel Core Ultra 9 185H/ 32GB/ 1TB SSD/ Win11/ 8GB RTX4070 Graph),167300,4.65,Intel Core Ultra 9 Series 1 185H,Intel,Core Ultra 9,32 GB DDR5 RAM,22.0,16.0,32,SSD,1000,NVIDIA,Dedicated,Windows 11,17,2560,1600,False,2
654,MSI,MSI Sword 16 HX B14VEKG-210IN Gaming Laptop (14th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 6GB RTX4050),109990,4.65,14th Gen Intel Core i7 14700HX,Intel,Core i7,16 GB DDR5 RAM,28.0,20.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,16,1920,1200,False,2
655,MSI,MSI Pulse 16 AI C1VGKG-028IN Gaming Laptop (Intel Core Ultra 9 185H/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),152258,4.0,Intel Core Ultra 9 Series 1 185H,Intel,Core Ultra 9,32 GB DDR5 RAM,22.0,16.0,32,SSD,1000,NVIDIA,Dedicated,Windows 11,16,2560,1600,False,2
656,MSI,MSI Sword 16 HX B14VGKG-207IN Gaming Laptop (14th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB RTX4070),134989,4.25,14th Gen Intel Core i7 14700HX,Intel,Core i7,16 GB DDR5 RAM,28.0,20.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,16,1920,1200,False,2
657,MSI,MSI Sword 16 HX B14VFKG-208IN Gaming Laptop (14th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),128722,4.7,14th Gen Intel Core i7 14700HX,Intel,Core i7,16 GB DDR5 RAM,28.0,20.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,16,1920,1200,False,2
658,Acer,Acer Nitro V ANV15-41 Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),57990,4.65,7th Gen AMD Ryzen 5 7535HS,AMD,Ryzen 5,8 GB DDR5 RAM,12.0,8.0,8,SSD,512,NVIDIA,Dedicated,Windows 11,15.6,1920,1080,False,1
659,Acer,Acer Predator Helios Neo 16 2024 ‎PHN16-72 Gaming Laptop (14th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),123990,4.15,14th Gen Intel Core i7 14700HX,Intel,Core i7,16 GB DDR5 RAM,28.0,20.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,16,1920,1200,False,1
660,HP,HP 15s-eq2304au Laptop (AMD Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home),39990,4.3,5th Gen AMD Ryzen 5 5500U,AMD,Ryzen 5,8 GB DDR4 RAM,12.0,8.0,8,SSD,512,AMD,Integrated,Windows 11,15.6,1920,1080,False,1
661,Lenovo,Lenovo Ideapad Slim 5 82XE007EIN Laptop (AMD Ryzen 7 7730U/ 16 GB RAM/ 1TB SSD/ Win 11),65390,4.3,7th Gen AMD Ryzen 7 7730U,AMD,Ryzen 7,16 GB DDR4 RAM,16.0,8.0,16,SSD,1000,AMD,Integrated,Windows 11,14,1920,1200,False,1
662,HP,HP 15s-eq2305AU Laptop (AMD Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win11 Home),40999,4.3,5th Gen AMD Ryzen 5 5500U,AMD,Ryzen 5,16 GB DDR4 RAM,12.0,8.0,16,SSD,512,AMD,Integrated,Windows 11,15.6,1920,1080,False,1
663,Samsung,Samsung Galaxy Book 4 NP750XGJ-KG1IN Laptop (Intel Core i5 1335U/ 8GB/ 512GB SSD/ Win11),52990,4.0,13th Gen Intel Core i5 1335U,Intel,Core i5,8 GB LPDDR4x RAM,12.0,10.0,8,SSD,512,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
664,HP,HP Chromebook 11MK G9 EE Laptop (MediaTek MT8183/ 4GB/ 32GB eMMC/ Chrome OS),11990,4.75,MediaTek Kompanio 500 500,MediaTek,Other,4 GB LPDDR4X RAM,,8.0,4,eMMC Storage,32,Arm,Integrated,Chrome,11.6,1366,768,False,1
665,Lenovo,Lenovo Legion 5 16IRX9 83DG004SIN Laptop (14th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB RTX4060),146990,4.55,14th Gen Intel Core i7 14650HX,Intel,Core i7,16 GB DDR5 RAM,24.0,16.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,16,2560,1600,False,1
666,Lenovo,Lenovo Legion Pro 5 83DF003NIN Gaming Laptop (14th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),157190,4.35,14th Gen Intel Core i7 14650HX,Intel,Core i7,16 GB DDR5 RAM,24.0,16.0,16,SSD,1000,NVIDIA,Dedicated,Windows 11,16,2560,1600,False,1
667,Lenovo,Lenovo Legion Pro 5 83DF003PIN Gaming Laptop (14th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),189999,4.65,14th Gen Intel Core i9 14900HX,Intel,Core i9,32 GB DDR5 RAM,32.0,24.0,32,SSD,1000,NVIDIA,Dedicated,Windows 11,16,2560,1600,False,1
668,Lenovo,Lenovo ThinkBook 16 G6 21KHA0J5IN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),73800,4.55,13th Gen Intel Core i3 1315U,Intel,Core i3,8 GB DDR5 RAM,8.0,8.0,8,SSD,512,Intel,Integrated,Windows 11,16,1920,1080,False,1
669,HP,HP 15s-fq5331TU Laptop (12th Gen Core i5/ 8GB/ 1TB SSD/ Win11 Home),48790,4.3,12th Gen Intel Core i5 1235U,Intel,Core i5,8 GB DDR4 RAM,12.0,10.0,8,SSD,1000,Intel,Integrated,Windows 11,15.6,1920,1080,False,1
670,Lenovo,Lenovo ThinkBook 16 G6 21KHA0J6IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),62500,4.2,13th Gen Intel Core i5 1335U,Intel,Core i5,16 GB DDR5 RAM,12.0,10.0,16,SSD,512,Intel,Integrated,Windows 11,16,1920,1080,False,1
671,Microsoft,Microsoft Surface Laptop 6 (Intel Core Ultra 7 165H/ 16GB/ 512GB SSD/ Win11),199990,4.25,Intel Core Ultra 7 Series 1 165H,Intel,Core Ultra 7,16 GB  RAM,22.0,16.0,16,SSD,512,Intel,Integrated,Windows 11,13.5,2256,1504,True,1
672,Microsoft,Microsoft Surface Pro10 Laptop (Intel Core Ultra 7 165U/ 32GB/ 1TB SSD/ Win11),199990,4.45,Intel Core Ultra 7 165U,Intel,Core Ultra 7,32 GB LPDDR5x RAM,14.0,12.0,32,SSD,1000,Intel,Integrated,Windows 11,13,2880,1920,True,1
673,Huawei,Huawei MateBook X Pro 2024 Laptop (Intel Core Ultra 9 185H/ 32GB/ 2TB SSD/ Win11 Home),188990,4.55,Intel Core Ultra 9 Series 1 185H,Intel,Core Ultra 9,32 GB  RAM,22.0,16.0,32,SSD,2000,Intel,Integrated,Windows 11,14.2,3120,2080,True,1
674,Lenovo,Lenovo Legion Pro 7 83DE001JIN Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11 Home/ 16GB Graph),320190,4.55,14th Gen Intel Core i9 14900HX,Intel,Core i9,32 GB DDR5 RAM,32.0,24.0,32,SSD,1000,NVIDIA,Dedicated,Windows 11,16,2560,1600,False,1
675,MSI,MSI Crosshair 16 HX D14VGKG-205IN Gaming Laptop (14th Gen Core i7/ 32GB/ 1TB SSD/ Win11 Home/ 8GB RTX4070),169990,4.5,14th Gen Intel Core i7 14700HX,Intel,Core i7,32 GB DDR5 RAM,28.0,20.0,32,SSD,1000,NVIDIA,Dedicated,Windows 11,16,2560,1440,False,2
676,MSI,MSI Raider GE78 HX 14VIG-804IN Gaming Laptop (14th Gen Core i9/ 32GB/ 2TB SSD/ Win11 Home/ 16GB Graph),339990,4.3,14th Gen Intel Core i9 14900HX,Intel,Core i9,32 GB DDR5 RAM,32.0,24.0,32,SSD,2000,NVIDIA,Dedicated,Windows 11,17,2560,1600,False,2
